transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN0671,CUST671,PROJ01,UNIT0671,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0672,CUST672,PROJ02,UNIT0672,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0673,CUST673,PROJ03,UNIT0673,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0674,CUST674,PROJ04,UNIT0674,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0675,CUST675,PROJ05,UNIT0675,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0676,CUST676,PROJ01,UNIT0676,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-20,2026-07-27
TXN0677,CUST677,PROJ02,UNIT0677,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-21,2026-07-28
TXN0678,CUST678,PROJ03,UNIT0678,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-21,2026-07-28
TXN0679,CUST679,PROJ04,UNIT0679,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-21,2026-07-28
TXN0680,CUST680,PROJ05,UNIT0680,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-21,2026-07-28
TXN0681,CUST681,PROJ01,UNIT0681,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-22,2026-07-29
TXN0682,CUST682,PROJ02,UNIT0682,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-22,2026-07-29
TXN0683,CUST683,PROJ03,UNIT0683,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-22,2026-07-29
TXN0684,CUST684,PROJ04,UNIT0684,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-22,2026-07-29
TXN0685,CUST685,PROJ05,UNIT0685,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-23,2026-07-30
TXN0686,CUST686,PROJ01,UNIT0686,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-23,2026-07-30
TXN0687,CUST687,PROJ02,UNIT0687,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-23,2026-07-30
TXN0688,CUST688,PROJ03,UNIT0688,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-23,2026-07-30
TXN0689,CUST689,PROJ04,UNIT0689,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-24,2026-07-31
TXN0690,CUST690,PROJ05,UNIT0690,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-24,2026-07-31
TXN0691,CUST691,PROJ01,UNIT0691,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-24,2026-07-31
TXN0692,CUST692,PROJ02,UNIT0692,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-24,2026-07-31
TXN0693,CUST693,PROJ03,UNIT0693,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0694,CUST694,PROJ04,UNIT0694,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0695,CUST695,PROJ05,UNIT0695,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0696,CUST696,PROJ01,UNIT0696,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0697,CUST697,PROJ02,UNIT0697,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0698,CUST698,PROJ03,UNIT0698,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0699,CUST699,PROJ04,UNIT0699,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0700,CUST700,PROJ05,UNIT0700,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0701,CUST701,PROJ01,UNIT0701,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0702,CUST702,PROJ02,UNIT0702,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0703,CUST703,PROJ03,UNIT0703,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0704,CUST704,PROJ04,UNIT0704,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-27,2026-08-03
TXN0705,CUST705,PROJ05,UNIT0705,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-28,2026-08-04
TXN0706,CUST706,PROJ01,UNIT0706,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-28,2026-08-04
TXN0707,CUST707,PROJ02,UNIT0707,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-28,2026-08-04
TXN0708,CUST708,PROJ03,UNIT0708,10000000.0,0.0,11000000.0,0.0,1000000.0,182,2026-07-28,2027-01-26
TXN0709,CUST709,PROJ04,UNIT0709,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-29,2026-08-05
TXN0710,CUST710,PROJ05,UNIT0710,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-29,2026-08-05
TXN0711,CUST711,PROJ01,UNIT0711,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-29,2026-08-05
TXN0712,CUST712,PROJ02,UNIT0712,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-29,2026-08-05
TXN0713,CUST713,PROJ03,UNIT0713,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-30,2026-08-06
TXN0714,CUST714,PROJ04,UNIT0714,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-30,2026-08-06
TXN0715,CUST715,PROJ05,UNIT0715,10000000.0,0.0,11000000.0,0.0,1000000.0,182,2026-07-30,2027-01-28
TXN0716,CUST716,PROJ01,UNIT0716,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-30,2026-08-06
TXN0717,CUST717,PROJ02,UNIT0717,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-31,2026-08-07
TXN0718,CUST718,PROJ03,UNIT0718,120000.0,120000.0,0.0,0.0,0.0,7,2026-07-31,2026-08-07
TXN0719,CUST719,PROJ04,UNIT0719,100000.0,100000.0,0.0,0.0,0.0,7,2026-07-31,2026-08-07
TXN0720,CUST720,PROJ05,UNIT0720,80000.0,80000.0,0.0,0.0,0.0,7,2026-07-31,2026-08-07
TXN0721,CUST721,PROJ01,UNIT0721,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0722,CUST722,PROJ02,UNIT0722,5000000.0,0.0,6000000.0,0.0,1000000.0,182,2026-08-03,2027-02-01
TXN0723,CUST723,PROJ03,UNIT0723,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0724,CUST724,PROJ04,UNIT0724,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0725,CUST725,PROJ05,UNIT0725,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0726,CUST726,PROJ01,UNIT0726,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0727,CUST727,PROJ02,UNIT0727,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0728,CUST728,PROJ03,UNIT0728,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0729,CUST729,PROJ04,UNIT0729,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0730,CUST730,PROJ05,UNIT0730,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0731,CUST731,PROJ01,UNIT0731,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0732,CUST732,PROJ02,UNIT0732,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-03,2026-08-10
TXN0733,CUST733,PROJ03,UNIT0733,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-04,2026-08-11
TXN0734,CUST734,PROJ04,UNIT0734,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-04,2026-08-11
TXN0735,CUST735,PROJ05,UNIT0735,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-04,2026-08-11
TXN0736,CUST736,PROJ01,UNIT0736,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-04,2026-08-11
TXN0737,CUST737,PROJ02,UNIT0737,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-05,2026-08-12
TXN0738,CUST738,PROJ03,UNIT0738,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-05,2026-08-12
TXN0739,CUST739,PROJ04,UNIT0739,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-05,2026-08-12
TXN0740,CUST740,PROJ05,UNIT0740,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-05,2026-08-12
TXN0741,CUST741,PROJ01,UNIT0741,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-06,2026-08-13
TXN0742,CUST742,PROJ02,UNIT0742,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-06,2026-08-13
TXN0743,CUST743,PROJ03,UNIT0743,5000000.0,0.0,6000000.0,0.0,1000000.0,182,2026-08-06,2027-02-04
TXN0744,CUST744,PROJ04,UNIT0744,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-06,2026-08-13
TXN0745,CUST745,PROJ05,UNIT0745,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-07,2026-08-14
TXN0746,CUST746,PROJ01,UNIT0746,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-07,2026-08-14
TXN0747,CUST747,PROJ02,UNIT0747,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-07,2026-08-14
TXN0748,CUST748,PROJ03,UNIT0748,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-07,2026-08-14
TXN0749,CUST749,PROJ04,UNIT0749,5000000.0,0.0,6000000.0,0.0,1000000.0,182,2026-08-10,2027-02-08
TXN0750,CUST750,PROJ05,UNIT0750,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0751,CUST751,PROJ01,UNIT0751,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0752,CUST752,PROJ02,UNIT0752,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0753,CUST753,PROJ03,UNIT0753,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0754,CUST754,PROJ04,UNIT0754,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0755,CUST755,PROJ05,UNIT0755,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0756,CUST756,PROJ01,UNIT0756,5000000.0,0.0,6000000.0,0.0,1000000.0,182,2026-08-10,2027-02-08
TXN0757,CUST757,PROJ02,UNIT0757,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0758,CUST758,PROJ03,UNIT0758,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0759,CUST759,PROJ04,UNIT0759,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0760,CUST760,PROJ05,UNIT0760,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-10,2026-08-17
TXN0761,CUST761,PROJ01,UNIT0761,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-11,2026-08-18
TXN0762,CUST762,PROJ02,UNIT0762,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-11,2026-08-18
TXN0763,CUST763,PROJ03,UNIT0763,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-11,2026-08-18
TXN0764,CUST764,PROJ04,UNIT0764,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-11,2026-08-18
TXN0765,CUST765,PROJ05,UNIT0765,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-12,2026-08-19
TXN0766,CUST766,PROJ01,UNIT0766,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-12,2026-08-19
TXN0767,CUST767,PROJ02,UNIT0767,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-12,2026-08-19
TXN0768,CUST768,PROJ03,UNIT0768,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-12,2026-08-19
TXN0769,CUST769,PROJ04,UNIT0769,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-13,2026-08-20
TXN0770,CUST770,PROJ05,UNIT0770,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-13,2026-08-20
TXN0771,CUST771,PROJ01,UNIT0771,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-13,2026-08-20
TXN0772,CUST772,PROJ02,UNIT0772,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-13,2026-08-20
TXN0773,CUST773,PROJ03,UNIT0773,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-14,2026-08-21
TXN0774,CUST774,PROJ04,UNIT0774,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-14,2026-08-21
TXN0775,CUST775,PROJ05,UNIT0775,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-14,2026-08-21
TXN0776,CUST776,PROJ01,UNIT0776,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-14,2026-08-21
TXN0777,CUST777,PROJ02,UNIT0777,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0778,CUST778,PROJ03,UNIT0778,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0779,CUST779,PROJ04,UNIT0779,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0780,CUST780,PROJ05,UNIT0780,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0781,CUST781,PROJ01,UNIT0781,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0782,CUST782,PROJ02,UNIT0782,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0783,CUST783,PROJ03,UNIT0783,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0784,CUST784,PROJ04,UNIT0784,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0785,CUST785,PROJ05,UNIT0785,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0786,CUST786,PROJ01,UNIT0786,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0787,CUST787,PROJ02,UNIT0787,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0788,CUST788,PROJ03,UNIT0788,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-17,2026-08-24
TXN0789,CUST789,PROJ04,UNIT0789,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-18,2026-08-25
TXN0790,CUST790,PROJ05,UNIT0790,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-18,2026-08-25
TXN0791,CUST791,PROJ01,UNIT0791,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-18,2026-08-25
TXN0792,CUST792,PROJ02,UNIT0792,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-18,2026-08-25
TXN0793,CUST793,PROJ03,UNIT0793,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-19,2026-08-26
TXN0794,CUST794,PROJ04,UNIT0794,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-19,2026-08-26
TXN0795,CUST795,PROJ05,UNIT0795,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-19,2026-08-26
TXN0796,CUST796,PROJ01,UNIT0796,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-19,2026-08-26
TXN0797,CUST797,PROJ02,UNIT0797,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-20,2026-08-27
TXN0798,CUST798,PROJ03,UNIT0798,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-20,2026-08-27
TXN0799,CUST799,PROJ04,UNIT0799,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-20,2026-08-27
TXN0800,CUST800,PROJ05,UNIT0800,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-20,2026-08-27
TXN0801,CUST801,PROJ01,UNIT0801,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-21,2026-08-28
TXN0802,CUST802,PROJ02,UNIT0802,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-21,2026-08-28
TXN0803,CUST803,PROJ03,UNIT0803,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-21,2026-08-28
TXN0804,CUST804,PROJ04,UNIT0804,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-21,2026-08-28
TXN0805,CUST805,PROJ05,UNIT0805,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0806,CUST806,PROJ01,UNIT0806,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0807,CUST807,PROJ02,UNIT0807,10000000.0,0.0,11000000.0,0.0,1000000.0,182,2026-08-24,2027-02-22
TXN0808,CUST808,PROJ03,UNIT0808,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0809,CUST809,PROJ04,UNIT0809,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0810,CUST810,PROJ05,UNIT0810,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0811,CUST811,PROJ01,UNIT0811,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0812,CUST812,PROJ02,UNIT0812,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0813,CUST813,PROJ03,UNIT0813,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0814,CUST814,PROJ04,UNIT0814,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0815,CUST815,PROJ05,UNIT0815,10000000.0,0.0,10000000.0,0.0,0.0,182,2026-08-24,2027-02-22
TXN0816,CUST816,PROJ01,UNIT0816,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-24,2026-08-31
TXN0817,CUST817,PROJ02,UNIT0817,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-25,2026-09-01
TXN0818,CUST818,PROJ03,UNIT0818,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-25,2026-09-01
TXN0819,CUST819,PROJ04,UNIT0819,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-25,2026-09-01
TXN0820,CUST820,PROJ05,UNIT0820,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-25,2026-09-01
TXN0821,CUST821,PROJ01,UNIT0821,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-26,2026-09-02
TXN0822,CUST822,PROJ02,UNIT0822,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-26,2026-09-02
TXN0823,CUST823,PROJ03,UNIT0823,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-26,2026-09-02
TXN0824,CUST824,PROJ04,UNIT0824,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-26,2026-09-02
TXN0825,CUST825,PROJ05,UNIT0825,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-27,2026-09-03
TXN0826,CUST826,PROJ01,UNIT0826,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-27,2026-09-03
TXN0827,CUST827,PROJ02,UNIT0827,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-27,2026-09-03
TXN0828,CUST828,PROJ03,UNIT0828,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-27,2026-09-03
TXN0829,CUST829,PROJ04,UNIT0829,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-28,2026-09-04
TXN0830,CUST830,PROJ05,UNIT0830,100000.0,100000.0,0.0,0.0,0.0,7,2026-08-28,2026-09-04
TXN0831,CUST831,PROJ01,UNIT0831,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-28,2026-09-04
TXN0832,CUST832,PROJ02,UNIT0832,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-28,2026-09-04
TXN0833,CUST833,PROJ03,UNIT0833,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0834,CUST834,PROJ04,UNIT0834,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0835,CUST835,PROJ05,UNIT0835,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0836,CUST836,PROJ01,UNIT0836,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0837,CUST837,PROJ02,UNIT0837,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0838,CUST838,PROJ03,UNIT0838,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0839,CUST839,PROJ04,UNIT0839,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0840,CUST840,PROJ05,UNIT0840,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0841,CUST841,PROJ01,UNIT0841,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0842,CUST842,PROJ02,UNIT0842,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0843,CUST843,PROJ03,UNIT0843,80000.0,80000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0844,CUST844,PROJ04,UNIT0844,120000.0,120000.0,0.0,0.0,0.0,7,2026-08-31,2026-09-07
TXN0845,CUST845,PROJ05,UNIT0845,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-01,2026-09-08
TXN0846,CUST846,PROJ01,UNIT0846,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-01,2026-09-08
TXN0847,CUST847,PROJ02,UNIT0847,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-01,2026-09-08
TXN0848,CUST848,PROJ03,UNIT0848,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-01,2026-09-08
TXN0849,CUST849,PROJ04,UNIT0849,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-02,2026-09-09
TXN0850,CUST850,PROJ05,UNIT0850,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-02,2026-09-09
TXN0851,CUST851,PROJ01,UNIT0851,7500000.0,0.0,8500000.0,0.0,1000000.0,182,2026-09-02,2027-03-03
TXN0852,CUST852,PROJ02,UNIT0852,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-02,2026-09-09
TXN0853,CUST853,PROJ03,UNIT0853,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-03,2026-09-10
TXN0854,CUST854,PROJ04,UNIT0854,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-03,2026-09-10
TXN0855,CUST855,PROJ05,UNIT0855,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-03,2026-09-10
TXN0856,CUST856,PROJ01,UNIT0856,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-03,2026-09-10
TXN0857,CUST857,PROJ02,UNIT0857,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-04,2026-09-11
TXN0858,CUST858,PROJ03,UNIT0858,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-04,2026-09-11
TXN0859,CUST859,PROJ04,UNIT0859,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-04,2026-09-11
TXN0860,CUST860,PROJ05,UNIT0860,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-04,2026-09-11
TXN0861,CUST861,PROJ01,UNIT0861,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0862,CUST862,PROJ02,UNIT0862,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0863,CUST863,PROJ03,UNIT0863,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0864,CUST864,PROJ04,UNIT0864,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0865,CUST865,PROJ05,UNIT0865,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0866,CUST866,PROJ01,UNIT0866,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0867,CUST867,PROJ02,UNIT0867,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0868,CUST868,PROJ03,UNIT0868,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0869,CUST869,PROJ04,UNIT0869,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0870,CUST870,PROJ05,UNIT0870,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0871,CUST871,PROJ01,UNIT0871,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0872,CUST872,PROJ02,UNIT0872,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-07,2026-09-14
TXN0873,CUST873,PROJ03,UNIT0873,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-08,2026-09-15
TXN0874,CUST874,PROJ04,UNIT0874,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-08,2026-09-15
TXN0875,CUST875,PROJ05,UNIT0875,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-08,2026-09-15
TXN0876,CUST876,PROJ01,UNIT0876,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-08,2026-09-15
TXN0877,CUST877,PROJ02,UNIT0877,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-09,2026-09-16
TXN0878,CUST878,PROJ03,UNIT0878,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-09,2026-09-16
TXN0879,CUST879,PROJ04,UNIT0879,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-09,2026-09-16
TXN0880,CUST880,PROJ05,UNIT0880,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-09,2026-09-16
TXN0881,CUST881,PROJ01,UNIT0881,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-10,2026-09-17
TXN0882,CUST882,PROJ02,UNIT0882,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-10,2026-09-17
TXN0883,CUST883,PROJ03,UNIT0883,5000000.0,0.0,5000000.0,0.0,0.0,182,2026-09-10,2027-03-11
TXN0884,CUST884,PROJ04,UNIT0884,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-10,2026-09-17
TXN0885,CUST885,PROJ05,UNIT0885,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-11,2026-09-18
TXN0886,CUST886,PROJ01,UNIT0886,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-11,2026-09-18
TXN0887,CUST887,PROJ02,UNIT0887,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-11,2026-09-18
TXN0888,CUST888,PROJ03,UNIT0888,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-11,2026-09-18
TXN0889,CUST889,PROJ04,UNIT0889,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0890,CUST890,PROJ05,UNIT0890,100000.0,100000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0891,CUST891,PROJ01,UNIT0891,80000.0,80000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0892,CUST892,PROJ02,UNIT0892,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0893,CUST893,PROJ03,UNIT0893,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
TXN0894,CUST894,PROJ04,UNIT0894,120000.0,120000.0,0.0,0.0,0.0,7,2026-09-14,2026-09-21
